initial index,Path,Colors_RGB
11566,F:\Temp\2017\Alessio Romenzi\7.jpg,"[[35, 30, 27], [154, 148, 141], [182, 179, 176], [71, 66, 64], [110, 108, 107]]"
11567,F:\Temp\2017\Daniel Berehulak\9.jpg,"[[199, 189, 194], [117, 104, 99], [29, 22, 22], [157, 147, 149], [74, 62, 59]]"
11568,F:\Temp\2017\Francesco Comello\9.jpg,"[[180, 181, 185], [10, 10, 10], [225, 226, 229], [68, 68, 71], [129, 129, 133]]"
11569,F:\Temp\2017\Daniel Berehulak\10.jpg,"[[89, 70, 73], [21, 13, 14], [154, 130, 140], [119, 98, 109], [58, 43, 43]]"
11570,F:\Temp\2017\Noel Celis\1.jpg,"[[149, 108, 104], [64, 43, 42], [104, 73, 70], [21, 14, 12], [184, 172, 153]]"
11571,F:\Temp\2017\Santi Palacios\1.jpg,"[[51, 47, 52], [18, 9, 10], [120, 40, 12], [71, 88, 105], [54, 20, 15]]"
11572,F:\Temp\2017\Francesco Comello\1.jpg,"[[80, 80, 80], [179, 179, 179], [22, 22, 22], [224, 224, 224], [128, 128, 128]]"
11573,F:\Temp\2017\Francesco Comello\2.jpg,"[[57, 57, 57], [163, 163, 163], [19, 19, 19], [104, 104, 104], [211, 211, 211]]"
11574,F:\Temp\2017\Francesco Comello\3.jpg,"[[51, 51, 53], [152, 153, 157], [191, 192, 196], [18, 18, 19], [101, 100, 105]]"
11575,F:\Temp\2017\Francesco Comello\4.jpg,"[[226, 226, 226], [23, 23, 23], [165, 165, 165], [214, 214, 214], [95, 95, 95]]"
11576,F:\Temp\2017\Francesco Comello\5.jpg,"[[8, 8, 8], [95, 95, 95], [151, 151, 151], [45, 45, 45], [206, 206, 206]]"
11577,F:\Temp\2017\Francesco Comello\6.jpg,"[[155, 155, 155], [43, 43, 43], [186, 186, 186], [120, 120, 120], [217, 217, 217]]"
11578,F:\Temp\2017\Francesco Comello\7.jpg,"[[123, 123, 123], [9, 9, 9], [79, 79, 79], [173, 173, 173], [44, 44, 44]]"
11579,F:\Temp\2017\Daniel Berehulak\6.jpg,"[[16, 14, 14], [79, 72, 73], [46, 40, 38], [115, 106, 18], [118, 114, 122]]"
11580,F:\Temp\2017\Francesco Comello\8.jpg,"[[46, 46, 46], [165, 165, 165], [218, 218, 218], [14, 14, 14], [104, 104, 104]]"
11581,F:\Temp\2017\Daniel Berehulak\7.jpg,"[[5, 4, 7], [51, 58, 68], [17, 16, 21], [88, 100, 115], [34, 31, 32]]"
11582,F:\Temp\2017\Alessio Romenzi\4.jpg,"[[11, 8, 6], [108, 97, 88], [69, 59, 53], [142, 135, 130], [39, 32, 27]]"
11583,F:\Temp\2017\Brent Stirton\6.jpg,"[[134, 171, 202], [115, 81, 48], [45, 105, 165], [35, 23, 14], [206, 146, 89]]"
11584,F:\Temp\2017\Sergey Ponomarev\7.jpg,"[[101, 77, 61], [183, 159, 146], [208, 183, 169], [145, 116, 97], [45, 30, 23]]"
11585,F:\Temp\2017\Hossein Fatemi\3.jpg,"[[70, 68, 67], [46, 45, 44], [96, 93, 89], [19, 20, 15], [141, 145, 158]]"
11586,F:\Temp\2017\Hossein Fatemi\10.jpg,"[[55, 46, 39], [181, 176, 170], [81, 71, 63], [131, 124, 114], [28, 23, 20]]"
11587,F:\Temp\2017\Jonathan Bachman\1.jpg,"[[33, 35, 32], [175, 175, 175], [85, 87, 83], [250, 250, 250], [129, 130, 129]]"
11588,F:\Temp\2017\Markus Jokela\10.jpg,"[[147, 159, 182], [24, 14, 11], [79, 61, 51], [193, 200, 209], [163, 135, 103]]"
11589,F:\Temp\2017\Hossein Fatemi\1.jpg,"[[58, 60, 58], [15, 12, 11], [159, 164, 160], [140, 24, 7], [108, 112, 106]]"
11590,F:\Temp\2017\Markus Jokela\9.jpg,"[[160, 131, 118], [20, 16, 16], [142, 168, 208], [59, 104, 176], [88, 75, 69]]"
11591,F:\Temp\2017\Amber Bracken\10.jpg,"[[67, 66, 67], [23, 23, 26], [89, 87, 89], [117, 114, 113], [46, 46, 47]]"
11592,F:\Temp\2017\Markus Jokela\8.jpg,"[[156, 87, 70], [204, 191, 179], [132, 143, 158], [35, 30, 26], [72, 91, 110]]"
11593,F:\Temp\2017\Markus Jokela\6.jpg,"[[84, 83, 82], [28, 29, 22], [200, 183, 174], [123, 114, 112], [56, 55, 49]]"
11594,F:\Temp\2017\Tomás Munita\8.jpg,"[[37, 58, 40], [76, 117, 88], [7, 11, 5], [157, 150, 126], [114, 66, 43]]"
11595,F:\Temp\2017\Markus Jokela\3.jpg,"[[146, 137, 120], [166, 182, 209], [17, 22, 22], [77, 122, 178], [86, 85, 68]]"
11596,F:\Temp\2017\Markus Jokela\7.jpg,"[[74, 58, 48], [168, 163, 168], [15, 17, 20], [128, 110, 107], [31, 60, 96]]"
11597,F:\Temp\2017\Markus Jokela\4.jpg,"[[158, 160, 179], [13, 19, 19], [199, 194, 211], [106, 106, 107], [64, 63, 61]]"
11598,F:\Temp\2017\Alessio Romenzi\8.jpg,"[[33, 25, 20], [178, 177, 173], [98, 88, 80], [61, 52, 44], [141, 131, 120]]"
11599,F:\Temp\2017\Markus Jokela\5.jpg,"[[23, 26, 26], [74, 69, 48], [208, 185, 136], [144, 83, 35], [40, 70, 89]]"
11600,F:\Temp\2017\Markus Jokela\2.jpg,"[[174, 157, 138], [63, 70, 68], [229, 230, 231], [118, 112, 103], [13, 26, 28]]"
11601,F:\Temp\2017\Alessio Romenzi\6.jpg,"[[32, 29, 27], [167, 166, 166], [221, 222, 223], [86, 77, 73], [126, 118, 113]]"
11602,F:\Temp\2017\Alessio Romenzi\5.jpg,"[[222, 217, 209], [121, 105, 93], [200, 187, 171], [55, 46, 41], [173, 158, 143]]"
11603,F:\Temp\2017\Hossein Fatemi\5.jpg,"[[113, 121, 125], [134, 93, 69], [171, 163, 157], [49, 43, 42], [210, 205, 202]]"
11604,F:\Temp\2017\Hossein Fatemi\6.jpg,"[[61, 53, 51], [172, 159, 139], [117, 105, 94], [227, 223, 212], [8, 8, 11]]"
11605,F:\Temp\2017\Hossein Fatemi\7.jpg,"[[71, 57, 61], [149, 141, 152], [10, 8, 14], [185, 183, 196], [116, 98, 99]]"
11606,F:\Temp\2017\Hossein Fatemi\8.jpg,"[[78, 77, 72], [202, 200, 200], [40, 39, 37], [157, 154, 151], [122, 114, 106]]"
11607,F:\Temp\2017\Hossein Fatemi\9.jpg,"[[52, 46, 41], [92, 104, 124], [140, 142, 147], [94, 82, 71], [196, 186, 178]]"
11608,F:\Temp\2017\Alessio Romenzi\1.jpg,"[[29, 26, 24], [125, 124, 124], [71, 92, 122], [175, 171, 162], [80, 69, 62]]"
11609,F:\Temp\2017\Alessio Romenzi\2.jpg,"[[54, 51, 52], [160, 168, 182], [28, 28, 29], [114, 109, 106], [191, 198, 208]]"
11610,F:\Temp\2017\Alessio Romenzi\3.jpg,"[[11, 10, 9], [140, 124, 108], [227, 221, 208], [34, 32, 28], [73, 68, 61]]"
11611,F:\Temp\2017\Markus Jokela\1.jpg,"[[150, 150, 151], [86, 78, 69], [201, 207, 216], [48, 44, 39], [118, 109, 98]]"
11612,F:\Temp\2017\Hossein Fatemi\4.jpg,"[[89, 87, 85], [223, 226, 232], [42, 41, 42], [188, 183, 173], [134, 137, 140]]"
11613,F:\Temp\2017\Hossein Fatemi\2.jpg,"[[35, 29, 25], [181, 180, 179], [216, 216, 215], [137, 124, 116], [83, 66, 61]]"
11614,F:\Temp\2017\Sergey Ponomarev\6.jpg,"[[45, 29, 25], [127, 135, 157], [216, 144, 114], [71, 91, 124], [131, 85, 69]]"
11615,F:\Temp\2017\Peter Bauza\4.jpg,"[[67, 60, 48], [199, 201, 199], [112, 103, 87], [152, 150, 141], [19, 16, 13]]"
11616,F:\Temp\2017\Sergey Ponomarev\8.jpg,"[[136, 115, 109], [71, 53, 43], [106, 85, 77], [173, 154, 149], [29, 19, 17]]"
11617,F:\Temp\2017\Tomás Munita\4.jpg,"[[18, 10, 10], [142, 122, 109], [179, 180, 179], [67, 40, 31], [102, 77, 65]]"
11618,F:\Temp\2017\Amber Bracken\5.jpg,"[[19, 14, 11], [28, 63, 99], [99, 89, 83], [40, 40, 44], [190, 169, 149]]"
11619,F:\Temp\2017\Amber Bracken\6.jpg,"[[24, 22, 18], [191, 172, 162], [5, 4, 3], [116, 106, 94], [56, 56, 55]]"
11620,F:\Temp\2017\Amber Bracken\7.jpg,"[[211, 162, 121], [32, 28, 29], [92, 94, 95], [67, 61, 61], [119, 131, 134]]"
11621,F:\Temp\2017\Amber Bracken\9.jpg,"[[34, 28, 15], [101, 151, 185], [132, 165, 185], [76, 131, 174], [20, 15, 6]]"
11622,F:\Temp\2017\Daniel Etter\1.jpg,"[[61, 37, 28], [170, 170, 170], [102, 68, 56], [22, 13, 11], [137, 131, 126]]"
11623,F:\Temp\2017\Vadim Ghirda\1.jpg,"[[35, 33, 32], [168, 165, 160], [218, 219, 222], [86, 77, 71], [131, 122, 111]]"
11624,F:\Temp\2017\Francis Pérez\1.jpg,"[[165, 154, 129], [27, 82, 84], [132, 175, 227], [1, 59, 150], [49, 151, 147]]"
11625,F:\Temp\2017\Elena Anosova\1.jpg,"[[182, 183, 186], [202, 202, 203], [172, 173, 177], [192, 192, 194], [133, 136, 141]]"
11626,F:\Temp\2017\Amber Bracken\1.jpg,"[[166, 166, 175], [134, 50, 67], [210, 213, 218], [97, 104, 113], [38, 44, 52]]"
11627,F:\Temp\2017\Lalo de Almeida\8.jpg,"[[115, 115, 115], [55, 55, 55], [29, 29, 29], [150, 150, 150], [84, 84, 84]]"
11628,F:\Temp\2017\Elena Anosova\4.jpg,"[[151, 147, 143], [53, 48, 48], [207, 208, 211], [84, 81, 74], [116, 110, 100]]"
11629,F:\Temp\2017\Amber Bracken\4.jpg,"[[99, 98, 97], [240, 235, 235], [19, 12, 12], [167, 147, 123], [59, 51, 57]]"
11630,F:\Temp\2017\Amber Bracken\3.jpg,"[[52, 38, 22], [236, 234, 230], [125, 102, 77], [89, 69, 47], [158, 143, 125]]"
11631,F:\Temp\2017\Elena Anosova\7.jpg,"[[66, 69, 65], [174, 171, 168], [37, 39, 37], [97, 99, 95], [133, 131, 126]]"
11632,F:\Temp\2017\Elena Anosova\9.jpg,"[[209, 212, 218], [107, 99, 98], [183, 182, 186], [43, 41, 43], [154, 147, 146]]"
11633,F:\Temp\2017\Nayan Khanolkar\1.jpg,"[[9, 7, 4], [153, 113, 78], [92, 68, 48], [31, 23, 16], [56, 42, 29]]"
11634,F:\Temp\2017\Laurent Van der Stockt\1.jpg,"[[153, 153, 153], [29, 29, 31], [99, 97, 96], [134, 132, 129], [73, 69, 66]]"
11635,F:\Temp\2017\Brent Stirton\1.jpg,"[[28, 22, 16], [140, 141, 150], [103, 90, 77], [222, 219, 222], [66, 56, 44]]"
11636,F:\Temp\2017\Brent Stirton\2.jpg,"[[9, 6, 4], [54, 49, 44], [145, 148, 160], [33, 31, 27], [85, 75, 75]]"
11637,F:\Temp\2017\Brent Stirton\3.jpg,"[[8, 94, 108], [85, 71, 68], [220, 226, 228], [22, 32, 34], [143, 139, 140]]"
11638,F:\Temp\2017\Brent Stirton\4.jpg,"[[31, 30, 23], [124, 119, 116], [66, 65, 59], [4, 3, 1], [199, 194, 190]]"
11639,F:\Temp\2017\Elena Anosova\3.jpg,"[[80, 78, 78], [117, 115, 116], [29, 28, 31], [166, 165, 167], [51, 50, 51]]"
11640,F:\Temp\2017\Francesco Comello\10.jpg,"[[230, 230, 230], [18, 18, 18], [118, 118, 118], [44, 44, 44], [177, 177, 177]]"
11641,F:\Temp\2017\Peter Bauza\10.jpg,"[[96, 105, 109], [223, 218, 211], [20, 20, 15], [161, 159, 152], [63, 61, 49]]"
11642,F:\Temp\2017\Elena Anosova\5.jpg,"[[152, 108, 123], [173, 151, 161], [56, 35, 37], [197, 192, 195], [119, 71, 84]]"
11643,F:\Temp\2017\Amber Bracken\2.jpg,"[[15, 27, 37], [12, 9, 14], [126, 49, 60], [17, 61, 87], [52, 30, 30]]"
11644,F:\Temp\2017\Elena Anosova\8.jpg,"[[180, 189, 197], [70, 62, 63], [32, 30, 34], [183, 110, 94], [160, 171, 182]]"
11645,F:\Temp\2017\Peter Bauza\9.jpg,"[[72, 73, 71], [2, 2, 2], [121, 115, 110], [186, 175, 166], [37, 41, 42]]"
11646,F:\Temp\2017\Elena Anosova\10.jpg,"[[146, 146, 149], [51, 50, 53], [189, 189, 191], [81, 80, 83], [112, 112, 115]]"
11647,F:\Temp\2017\Elena Anosova\6.jpg,"[[175, 179, 182], [83, 87, 93], [108, 114, 120], [55, 58, 63], [142, 148, 153]]"
11648,F:\Temp\2017\Lalo de Almeida\10.jpg,"[[48, 48, 48], [188, 188, 188], [114, 114, 114], [74, 74, 74], [21, 21, 21]]"
11649,F:\Temp\2017\Tomás Munita\6.jpg,"[[227, 228, 230], [102, 110, 99], [198, 204, 207], [56, 62, 45], [151, 157, 158]]"
11650,F:\Temp\2017\Tomás Munita\5.jpg,"[[70, 53, 42], [135, 120, 108], [20, 9, 8], [103, 90, 81], [166, 150, 136]]"
11651,F:\Temp\2017\Tomás Munita\1.jpg,"[[198, 197, 192], [78, 57, 44], [155, 149, 128], [119, 106, 73], [27, 13, 9]]"
11652,F:\Temp\2017\Tomás Munita\7.jpg,"[[7, 45, 96], [150, 135, 119], [31, 27, 16], [133, 63, 56], [208, 205, 201]]"
11653,F:\Temp\2017\Lalo de Almeida\3.jpg,"[[21, 21, 21], [79, 79, 79], [145, 145, 145], [51, 51, 51], [113, 113, 113]]"
11654,F:\Temp\2017\Tomás Munita\9.jpg,"[[28, 23, 9], [128, 130, 129], [109, 92, 66], [150, 166, 179], [70, 58, 33]]"
11655,F:\Temp\2017\Matthieu Paley\1.jpg,"[[19, 18, 13], [76, 69, 55], [122, 115, 97], [200, 193, 173], [41, 42, 33]]"
11656,F:\Temp\2017\Wang Tiejun\1.jpg,"[[79, 79, 79], [21, 21, 21], [204, 204, 204], [127, 127, 127], [173, 173, 173]]"
11657,F:\Temp\2017\Peter Bauza\2.jpg,"[[11, 10, 10], [180, 181, 172], [88, 79, 71], [137, 130, 116], [41, 40, 40]]"
11658,F:\Temp\2017\Peter Bauza\3.jpg,"[[20, 12, 11], [156, 138, 131], [64, 48, 41], [196, 191, 189], [111, 89, 82]]"
11659,F:\Temp\2017\Peter Bauza\1.jpg,"[[101, 99, 100], [17, 16, 19], [181, 198, 211], [149, 146, 141], [61, 56, 60]]"
11660,F:\Temp\2017\Peter Bauza\7.jpg,"[[68, 43, 43], [155, 122, 84], [18, 17, 18], [91, 89, 89], [189, 171, 142]]"
11661,F:\Temp\2017\Lalo de Almeida\5.jpg,"[[147, 147, 147], [31, 31, 31], [99, 99, 99], [12, 12, 12], [59, 59, 59]]"
11662,F:\Temp\2017\Elena Anosova\2.jpg,"[[76, 75, 70], [206, 206, 206], [109, 113, 101], [37, 33, 30], [155, 155, 149]]"
11663,F:\Temp\2017\Tomás Munita\3.jpg,"[[139, 144, 139], [59, 51, 31], [92, 93, 79], [8, 12, 10], [19, 64, 65]]"
11664,F:\Temp\2017\Peter Bauza\5.jpg,"[[20, 8, 6], [213, 142, 95], [58, 73, 27], [84, 137, 147], [146, 41, 21]]"
11665,F:\Temp\2017\Alessio Romenzi\9.jpg,"[[123, 116, 107], [2, 2, 2], [191, 186, 173], [36, 35, 36], [135, 164, 193]]"
11666,F:\Temp\2017\Lalo de Almeida\9.jpg,"[[13, 13, 13], [182, 182, 182], [50, 50, 50], [72, 72, 72], [30, 30, 30]]"
11667,F:\Temp\2017\Peter Bauza\6.jpg,"[[114, 140, 143], [36, 27, 20], [210, 191, 200], [93, 60, 65], [170, 126, 92]]"
11668,F:\Temp\2017\Lalo de Almeida\6.jpg,"[[21, 21, 21], [59, 59, 59], [79, 79, 79], [41, 41, 41], [108, 108, 108]]"
11669,F:\Temp\2017\Peter Bauza\8.jpg,"[[90, 76, 66], [245, 240, 229], [139, 122, 106], [41, 36, 35], [195, 180, 161]]"
11670,F:\Temp\2017\Lalo de Almeida\4.jpg,"[[124, 124, 124], [247, 247, 247], [33, 33, 33], [166, 166, 166], [74, 74, 74]]"
11671,F:\Temp\2017\Cameron Spencer\1.jpg,"[[2, 5, 18], [50, 128, 183], [219, 212, 204], [145, 57, 42], [29, 67, 101]]"
11672,F:\Temp\2017\Tomás Munita\2.jpg,"[[19, 10, 7], [156, 136, 112], [109, 89, 68], [197, 190, 178], [69, 48, 31]]"
11673,F:\Temp\2017\Lalo de Almeida\7.jpg,"[[107, 107, 107], [50, 50, 50], [145, 145, 145], [27, 27, 27], [77, 77, 77]]"
11674,F:\Temp\2017\Lalo de Almeida\1.jpg,"[[5, 5, 5], [135, 135, 135], [45, 45, 45], [90, 90, 90], [19, 19, 19]]"
11675,F:\Temp\2017\Sergey Ponomarev\1.jpg,"[[57, 54, 63], [156, 128, 121], [98, 88, 93], [235, 203, 183], [24, 25, 32]]"
11676,F:\Temp\2017\Brent Stirton\5.jpg,"[[26, 22, 19], [164, 138, 123], [61, 54, 50], [101, 91, 83], [216, 194, 169]]"
11677,F:\Temp\2017\Paula Bronstein\1.jpg,"[[32, 31, 32], [169, 163, 159], [70, 68, 68], [13, 12, 11], [112, 113, 114]]"
11678,F:\Temp\2017\Lalo de Almeida\2.jpg,"[[102, 102, 102], [33, 33, 33], [17, 17, 17], [126, 126, 126], [68, 68, 68]]"
11679,F:\Temp\2018\Kadir van Lohuizen\6.jpg,"[[39, 34, 30], [161, 168, 178], [217, 220, 222], [75, 70, 67], [112, 125, 144]]"
11680,F:\Temp\2018\Kadir van Lohuizen\7.jpg,"[[58, 58, 57], [210, 213, 215], [145, 147, 149], [23, 24, 23], [85, 86, 85]]"
11681,F:\Temp\2018\Kadir van Lohuizen\8.jpg,"[[180, 176, 155], [19, 20, 18], [60, 62, 52], [225, 227, 228], [119, 117, 99]]"
11682,F:\Temp\2018\Kadir van Lohuizen\10.jpg,"[[64, 60, 56], [209, 209, 207], [114, 101, 90], [26, 24, 22], [168, 164, 155]]"
11683,F:\Temp\2018\Kadir van Lohuizen\9.jpg,"[[110, 116, 118], [198, 204, 208], [28, 32, 33], [69, 74, 74], [156, 163, 169]]"
11684,F:\Temp\2018\Luca Locatelli\2.jpg,"[[140, 99, 74], [19, 46, 110], [223, 184, 34], [20, 76, 172], [11, 21, 44]]"
11685,F:\Temp\2018\Kadir van Lohuizen\5.jpg,"[[118, 102, 78], [64, 60, 54], [166, 153, 129], [17, 22, 35], [217, 204, 184]]"
11686,F:\Temp\2018\Kadir van Lohuizen\4.jpg,"[[24, 23, 22], [161, 155, 152], [61, 55, 53], [228, 229, 229], [111, 96, 93]]"
11687,F:\Temp\2018\Kadir van Lohuizen\3.jpg,"[[117, 120, 124], [228, 232, 237], [27, 27, 29], [173, 180, 191], [71, 69, 72]]"
11688,F:\Temp\2018\Luca Locatelli\3.jpg,"[[163, 140, 128], [234, 216, 225], [57, 39, 32], [203, 179, 185], [112, 91, 73]]"
11689,F:\Temp\2018\Kadir van Lohuizen\2.jpg,"[[198, 193, 183], [81, 78, 71], [154, 150, 139], [44, 42, 38], [118, 113, 102]]"
11690,F:\Temp\2018\Luca Locatelli\4.jpg,"[[233, 220, 203], [69, 109, 159], [195, 156, 68], [55, 58, 58], [128, 159, 201]]"
11691,F:\Temp\2018\Kevin Frayer\10.jpg,"[[33, 33, 33], [172, 172, 172], [123, 123, 123], [217, 217, 217], [69, 69, 69]]"
11692,F:\Temp\2018\Daniel Beltra\9.jpg,"[[31, 38, 24], [219, 195, 173], [144, 124, 97], [196, 164, 136], [76, 79, 50]]"
11693,F:\Temp\2018\Ivor Prickett\7.jpg,"[[37, 25, 21], [124, 117, 110], [70, 51, 44], [157, 150, 142], [94, 83, 75]]"
11694,F:\Temp\2018\Luca Locatelli\7.jpg,"[[44, 40, 39], [230, 231, 242], [182, 184, 193], [133, 133, 140], [87, 82, 83]]"
11695,F:\Temp\2018\Luca Locatelli\8.jpg,"[[33, 27, 21], [189, 178, 165], [103, 96, 55], [207, 214, 217], [152, 141, 107]]"
11696,F:\Temp\2018\Luca Locatelli\9.jpg,"[[25, 19, 15], [186, 165, 128], [77, 58, 41], [130, 106, 76], [235, 226, 211]]"
11697,F:\Temp\2018\Luca Locatelli\10.jpg,"[[61, 60, 58], [157, 154, 150], [205, 204, 200], [113, 101, 92], [22, 21, 18]]"
11698,F:\Temp\2018\Daniel Beltra\1.jpg,"[[93, 94, 63], [176, 159, 106], [133, 124, 84], [39, 47, 31], [207, 182, 137]]"
11699,F:\Temp\2018\Daniel Beltra\2.jpg,"[[66, 72, 51], [134, 139, 107], [32, 36, 26], [99, 105, 76], [176, 176, 157]]"
11700,F:\Temp\2018\Daniel Beltra\3.jpg,"[[196, 183, 172], [81, 63, 49], [125, 98, 79], [167, 144, 127], [31, 31, 21]]"
11701,F:\Temp\2018\Daniel Beltra\4.jpg,"[[58, 70, 48], [127, 133, 97], [90, 100, 68], [28, 38, 29], [172, 159, 140]]"
11702,F:\Temp\2018\Daniel Beltra\5.jpg,"[[84, 74, 66], [158, 145, 136], [126, 111, 99], [190, 184, 180], [30, 28, 27]]"
11703,F:\Temp\2018\Daniel Beltra\6.jpg,"[[217, 210, 198], [76, 75, 58], [174, 172, 153], [36, 39, 28], [121, 116, 101]]"
11704,F:\Temp\2018\Daniel Beltra\7.jpg,"[[39, 38, 28], [82, 70, 52], [200, 175, 153], [166, 131, 100], [127, 97, 72]]"
11705,F:\Temp\2018\Juan Barreto\1.jpg,"[[147, 86, 46], [87, 74, 69], [47, 41, 38], [146, 127, 118], [232, 198, 148]]"
11706,F:\Temp\2018\Luca Locatelli\1.jpg,"[[50, 43, 23], [104, 117, 126], [200, 197, 205], [138, 151, 168], [75, 75, 75]]"
11707,F:\Temp\2018\Luca Locatelli\6.jpg,"[[44, 38, 31], [168, 155, 131], [218, 215, 212], [122, 108, 86], [81, 72, 59]]"
11708,F:\Temp\2018\Toby Melville\3.jpg,"[[38, 36, 39], [161, 161, 161], [120, 120, 118], [79, 78, 79], [197, 199, 206]]"
11709,F:\Temp\2018\Francesco Pistilli\4.jpg,"[[10, 6, 10], [76, 74, 64], [39, 28, 23], [128, 122, 107], [127, 58, 11]]"
11710,F:\Temp\2018\Daniel Beltra\8.jpg,"[[121, 120, 123], [160, 162, 168], [52, 50, 48], [84, 83, 83], [200, 204, 212]]"
11711,F:\Temp\2018\Thomas P. Peschak\1.jpg,"[[40, 38, 33], [123, 150, 192], [143, 138, 127], [89, 85, 73], [212, 207, 191]]"
11712,F:\Temp\2018\Francesco Pistilli\6.jpg,"[[67, 49, 46], [105, 75, 61], [22, 16, 18], [172, 172, 137], [42, 31, 32]]"
11713,F:\Temp\2018\Francesco Pistilli\7.jpg,"[[70, 73, 75], [26, 30, 34], [101, 102, 102], [11, 13, 16], [46, 51, 54]]"
11714,F:\Temp\2018\Francesco Pistilli\9.jpg,"[[23, 25, 29], [227, 228, 231], [136, 121, 112], [74, 69, 69], [194, 183, 173]]"
11715,F:\Temp\2018\Francesco Pistilli\10.jpg,"[[193, 184, 170], [21, 20, 22], [145, 150, 154], [66, 64, 61], [101, 112, 124]]"
11716,F:\Temp\2018\Md Masfiqur Akhtar Sohan\1.jpg,"[[76, 93, 106], [165, 169, 167], [22, 41, 33], [111, 125, 132], [74, 82, 46]]"
11717,F:\Temp\2018\Ivor Prickett\1.jpg,"[[91, 87, 83], [20, 18, 17], [164, 155, 147], [122, 117, 114], [58, 49, 42]]"
11718,F:\Temp\2018\Ivor Prickett\2.jpg,"[[7, 66, 99], [138, 136, 137], [78, 65, 51], [33, 26, 22], [105, 103, 101]]"
11719,F:\Temp\2018\Ivor Prickett\3.jpg,"[[68, 90, 118], [20, 17, 13], [67, 61, 53], [135, 140, 146], [112, 99, 85]]"
11720,F:\Temp\2018\Ivor Prickett\4.jpg,"[[134, 135, 136], [70, 65, 64], [189, 189, 188], [30, 28, 30], [105, 101, 99]]"
11721,F:\Temp\2018\Francesco Pistilli\2.jpg,"[[100, 94, 92], [232, 232, 233], [56, 50, 50], [146, 142, 141], [195, 192, 192]]"
11722,F:\Temp\2018\Ivor Prickett\5.jpg,"[[32, 23, 12], [134, 117, 86], [98, 82, 57], [191, 184, 172], [69, 54, 31]]"
11723,F:\Temp\2018\Daniel Beltra\10.jpg,"[[197, 200, 185], [117, 129, 100], [164, 168, 147], [70, 86, 54], [183, 55, 58]]"
11724,F:\Temp\2018\Michael Patrick O'Neill\1.jpg,"[[35, 88, 134], [0, 0, 8], [3, 26, 50], [12, 52, 84], [89, 135, 172]]"
11725,F:\Temp\2018\Ivor Prickett\9.jpg,"[[91, 87, 83], [20, 18, 17], [164, 155, 147], [122, 117, 114], [58, 49, 42]]"
11726,F:\Temp\2018\Kevin Frayer\1.jpg,"[[128, 128, 128], [54, 54, 54], [177, 177, 177], [22, 22, 22], [84, 84, 84]]"
11727,F:\Temp\2018\Kevin Frayer\2.jpg,"[[86, 86, 86], [188, 188, 188], [41, 41, 41], [129, 129, 129], [156, 156, 156]]"
11728,F:\Temp\2018\Kevin Frayer\3.jpg,"[[125, 125, 125], [21, 21, 21], [51, 51, 51], [165, 165, 165], [88, 88, 88]]"
11729,F:\Temp\2018\Kevin Frayer\4.jpg,"[[60, 60, 60], [153, 153, 153], [96, 96, 96], [188, 188, 188], [28, 28, 28]]"
11730,F:\Temp\2018\Kevin Frayer\5.jpg,"[[130, 130, 130], [57, 57, 57], [27, 27, 27], [90, 90, 90], [172, 172, 172]]"
11731,F:\Temp\2018\Kevin Frayer\6.jpg,"[[149, 149, 149], [60, 60, 60], [106, 106, 106], [186, 186, 186], [22, 22, 22]]"
11732,F:\Temp\2018\Kevin Frayer\7.jpg,"[[24, 24, 24], [113, 113, 113], [80, 80, 80], [154, 154, 154], [52, 52, 52]]"
11733,F:\Temp\2018\Kevin Frayer\8.jpg,"[[107, 107, 107], [27, 27, 27], [209, 209, 209], [68, 68, 68], [149, 149, 149]]"
11734,F:\Temp\2018\Kevin Frayer\9.jpg,"[[49, 49, 49], [180, 180, 180], [85, 85, 85], [20, 20, 20], [132, 132, 132]]"
11735,F:\Temp\2018\Ivor Prickett\6.jpg,"[[132, 128, 123], [61, 57, 54], [169, 165, 159], [30, 28, 26], [98, 94, 90]]"
11736,F:\Temp\2018\Francesco Pistilli\1.jpg,"[[9, 12, 15], [89, 85, 75], [179, 165, 139], [22, 25, 27], [42, 45, 44]]"
11737,F:\Temp\2018\Ivor Prickett\8.jpg,"[[17, 17, 19], [143, 141, 141], [45, 37, 43], [112, 115, 120], [90, 82, 86]]"
11738,F:\Temp\2018\Juan Barreto\2.jpg,"[[112, 98, 95], [246, 220, 153], [135, 67, 27], [49, 37, 32], [224, 142, 83]]"
11739,F:\Temp\2018\Ivor Prickett\10.jpg,"[[113, 109, 106], [72, 66, 59], [92, 88, 83], [139, 134, 129], [42, 36, 30]]"
11740,F:\Temp\2018\Kadir van Lohuizen\1.jpg,"[[152, 151, 151], [31, 28, 27], [71, 68, 66], [193, 194, 195], [113, 110, 106]]"
11741,F:\Temp\2018\Luca Locatelli\5.jpg,"[[41, 23, 16], [220, 194, 195], [86, 44, 37], [178, 122, 122], [145, 63, 67]]"
11742,F:\Temp\2018\George Steinmetz\9.jpg,"[[185, 178, 175], [80, 72, 64], [110, 102, 95], [145, 134, 130], [42, 41, 33]]"
11743,F:\Temp\2018\Fausto Podavini\8.jpg,"[[144, 94, 84], [196, 192, 189], [36, 32, 34], [93, 70, 70], [158, 146, 135]]"
